ID,Label,Definition,Type,Parent Class,PROMOT Cross-reference,Associated Phenotype (URI),Associated Phenotype (label),Assesses Phenotype (URI),Assesses Phenotype (label),Assesses Function (URI),Assesses Function (label),Captures Data About (URI),Captures Data About (label),Associated Function (URI),Associated Function (label),Involved In (URI),Involved In (label),Located In (URI),Located In (label)
http://purl.obolibrary.org/obo/PROMOT_0032033,Endurance of forearm muscle,Functions related to sustaining forearm muscle contraction for the required period of time.,owl:Class,http://id.who.int/icd/entity/1302007745,http://purl.obolibrary.org/obo/PROMOT_0032033,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032034,Endurance of hand muscle,Functions related to sustaining muscle contraction of a hand muscle for the required period of time.,owl:Class,http://id.who.int/icd/entity/1302007745,http://purl.obolibrary.org/obo/PROMOT_0032034,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032035,Endurance of intercostal muscle,Functions related to sustaining contraction of an intercostal muscle for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032042,http://purl.obolibrary.org/obo/PROMOT_0032035,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032036,Endurance of a set of intercostal muscles,Functions related to sustaining contraction of a group of intercostal muscles for the required period of time.,owl:Class,http://id.who.int/icd/entity/1521707777,http://purl.obolibrary.org/obo/PROMOT_0032036,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032037,Endurance of intrinsic muscle of hand,Functions related to sustaining contraction of an intrinsic muscle of hand for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032034,http://purl.obolibrary.org/obo/PROMOT_0032037,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032038,Endurance of leg muscle,Functions related to sustaining muscle contraction of a leg muscle for the required period of time.,owl:Class,http://id.who.int/icd/entity/1302007745,http://purl.obolibrary.org/obo/PROMOT_0032038,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032039,Endurance of masseter,Functions related to sustaining masseter contraction for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032030,http://purl.obolibrary.org/obo/PROMOT_0032039,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032040,Endurance of a set of masticatory muscles,Functions related to sustaining contraction of a group of masticatory muscles for the required period of time.,owl:Class,http://id.who.int/icd/entity/1521707777,http://purl.obolibrary.org/obo/PROMOT_0032040,"","","","","","","","","","",http://id.who.int/icd/entity/1328675264,Eating,"",""
http://purl.obolibrary.org/obo/PROMOT_0032041,Endurance of muscle of pharynx,Functions related to sustaining contraction of a muscle of pharynx for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032043,http://purl.obolibrary.org/obo/PROMOT_0032041,"","","","","","","","","","",http://id.who.int/icd/entity/1328675264|http://id.who.int/icd/entity/151046878|http://id.who.int/icd/entity/553784299,Eating|Speaking|Drinking,"",""
http://purl.obolibrary.org/obo/PROMOT_0032042,Endurance of muscle of trunk,Functions related to sustaining contraction of a trunk muscle for the required period of time.,owl:Class,http://id.who.int/icd/entity/1302007745,http://purl.obolibrary.org/obo/PROMOT_0032042,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032043,Endurance of neck muscle,Functions related to sustaining muscle contraction of a neck muscle for the required period of time.,owl:Class,http://id.who.int/icd/entity/1302007745,http://purl.obolibrary.org/obo/PROMOT_0032043,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032044,Endurance of pelvic gridle muscle,Functions related to sustaining muscle contraction of a pelvic gridle muscle for the required period of time.,owl:Class,http://id.who.int/icd/entity/1302007745,http://purl.obolibrary.org/obo/PROMOT_0032044,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032045,Endurance of a set of pharyngeal muscles,Functions related to sustaining muscle contraction of a group of pharyngeal muscles for the required period of time.,owl:Class,http://id.who.int/icd/entity/1521707777,http://purl.obolibrary.org/obo/PROMOT_0032045,"","","","","","","","","","",http://id.who.int/icd/entity/1328675264|http://id.who.int/icd/entity/151046878|http://id.who.int/icd/entity/553784299,Eating|Speaking|Drinking,"",""
http://purl.obolibrary.org/obo/PROMOT_0032046,Endurance of pterygoid muscle,Functions related to sustaining contraction of pterygoid muscle for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032030,http://purl.obolibrary.org/obo/PROMOT_0032046,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032047,Endurance of quatriceps femoris,Functions related to sustaining contraction of a quatriceps femoris for the required period of time.,owl:Class,http://id.who.int/icd/entity/1302007745,http://purl.obolibrary.org/obo/PROMOT_0032047,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032048,Endurance of rhomboid major,Functions related to sustaining rhomboid major contraction for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032051,http://purl.obolibrary.org/obo/PROMOT_0032048,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032049,Endurance of rhomboid minor,Functions related to sustaining rhomboid minor contraction for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032051,http://purl.obolibrary.org/obo/PROMOT_0032049,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032050,Endurance of serratus anterior,Functions related to sustaining serratus anterior contraction for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032051,http://purl.obolibrary.org/obo/PROMOT_0032050,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032051,Endurance of shoulder muscle,Functions related to sustaining muscle contraction of a shoulder muscle for the required period of time.,owl:Class,http://id.who.int/icd/entity/1302007745,http://purl.obolibrary.org/obo/PROMOT_0032051,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032052,Endurance of temporalis,Functions related to sustaining temporalis contraction for the required period of time.,owl:Class,http://id.who.int/icd/entity/1302007745,http://purl.obolibrary.org/obo/PROMOT_0032052,http://snomed.info/id/12894003,Functional assessment,"","","","","","","","",http://id.who.int/icd/entity/1328675264,Eating,"",""
http://purl.obolibrary.org/obo/PROMOT_0032053,Endurance of thenar muscle,Functions related to sustaining contraction of a thenar muscle for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032037,http://purl.obolibrary.org/obo/PROMOT_0032053,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032054,Endurance of thigh musculature,Functions related to sustaining contraction of the thigh musculature for the required period of time.,owl:Class,http://id.who.int/icd/entity/1521707777,http://purl.obolibrary.org/obo/PROMOT_0032054,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032055,Endurance of tibialis anterior,Functions related to sustaining muscle contraction of a tibialis anterior for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032038,http://purl.obolibrary.org/obo/PROMOT_0032055,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032056,Endurance of tibialis posterior,Functions related to sustaining muscle contraction of a tibialis posterior for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032038,http://purl.obolibrary.org/obo/PROMOT_0032056,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032057,Endurance of tongue muscle,Functions related to sustaining contraction of tongue muscle for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032030,http://purl.obolibrary.org/obo/PROMOT_0032057,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032058,Endurance of trapezius,Functions related to sustaining trapezius contraction for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032051,http://purl.obolibrary.org/obo/PROMOT_0032058,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032059,Endurance of triceps brachii,Functions related to sustaining triceps brachii contraction for the required period of time.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032025,http://purl.obolibrary.org/obo/PROMOT_0032059,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032060,Power of abdominal muscle,Functions related to the force generated by the contraction of an abdominal muscle.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032002,http://purl.obolibrary.org/obo/PROMOT_0032060,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032061,Power of arm muscle,Functions related to the force generated by the contraction of an arm muscle.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032061,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032062,Power of buccinator,Functions related to the force generated by the contraction of a buccinator.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032066,http://purl.obolibrary.org/obo/PROMOT_0032062,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032063,Power of diaphragm,Functions related to the force generated by the contraction of the diaphragm.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032078,http://purl.obolibrary.org/obo/PROMOT_0032063,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032064,Power of extensor digitorum,Functions related to the force generated by the contraction of an extensor digitorum.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032069,http://purl.obolibrary.org/obo/PROMOT_0032064,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032065,Power of extra-ocular muscle,Functions related to the force generated by the contraction of an extra-ocular muscle.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032066,http://purl.obolibrary.org/obo/PROMOT_0032065,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032066,Power of facial muscle,Functions related to the force generated by the contraction of a muscle of the face.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032066,"","","","","","","","","","",http://id.who.int/icd/entity/1328675264,Eating,"",""
http://purl.obolibrary.org/obo/PROMOT_0032067,Power of first dorsal interosseous of hand,Functions related to the force generated by the contraction of a first dorsal interosseous of hand.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032073,http://purl.obolibrary.org/obo/PROMOT_0032067,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032068,Power of foot muscle,Functions related to the force generated by the contraction of a foot muscle.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032068,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032069,Power of forearm muscle,Functions related to the force generated by the contraction of a forearm muscle.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032069,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032070,Power of hand muscle,Functions related to the force generated by the contraction of a hand muscle.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032070,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032071,Power of intercostal muscle,Functions related to the force generated by the contraction of an intercostal muscle.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032002,http://purl.obolibrary.org/obo/PROMOT_0032071,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032072,Power of a set of intercostal muscles,Functions related to the force generated by the contraction of a group of intercostal muscles.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032072,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032073,Power of intrinsic muscle of hand,Functions related to the force generated by the contraction of an intrinsic muscle of hand.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032070,http://purl.obolibrary.org/obo/PROMOT_0032073,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032074,Power of leg muscle,Functions related to the force generated by the contraction of a leg muscle.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032074,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032075,Power of masseter,Functions related to the force generated by the contraction of a masseter.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032066,http://purl.obolibrary.org/obo/PROMOT_0032075,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032076,Power of a set of masticatory muscles,Functions related to the force generated by the contraction of a group of masticatory muscles.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032076,"","","","","","","","","","",http://id.who.int/icd/entity/1328675264,Eating,"",""
http://purl.obolibrary.org/obo/PROMOT_0032077,Power of muscle of pharynx,Functions related to the force generated by the contraction of a muscle of pharynx.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032079,http://purl.obolibrary.org/obo/PROMOT_0032077,"","","","","","","","","","",http://id.who.int/icd/entity/1328675264|http://id.who.int/icd/entity/151046878|http://id.who.int/icd/entity/553784299,Eating|Speaking|Drinking,"",""
http://purl.obolibrary.org/obo/PROMOT_0032078,Power of muscle of trunk,Functions related to the force generated by the contraction of a trunk muscle.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032078,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032079,Power of neck muscle,Functions related to the force generated by the contraction of a neck muscle.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032079,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032080,Power of pelvic gridle muscle,Functions related to the force generated by the contraction of a pelvic girdle muscle.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032080,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032081,Power of a set of pharyngeal muscles,Functions related to the force generated by the contraction of a group of pharyngeal muscles.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032081,"","","","","","","","","","",http://id.who.int/icd/entity/1328675264|http://id.who.int/icd/entity/151046878|http://id.who.int/icd/entity/553784299,Eating|Speaking|Drinking,"",""
http://purl.obolibrary.org/obo/PROMOT_0032082,Power of pterygoid muscle,Functions related to the force generated by the contraction of a pterygoid muscle.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032066,http://purl.obolibrary.org/obo/PROMOT_0032082,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032083,Power of quatriceps femoris,Functions related to the force generated by the contraction of a quadriceps femoris.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032083,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032084,Power of rhomboid major,Functions related to the force generated by the contraction of a rhomboid major.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032087,http://purl.obolibrary.org/obo/PROMOT_0032084,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032085,Power of rhomboid minor,Functions related to the force generated by the contraction of a rhomboid minor.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032087,http://purl.obolibrary.org/obo/PROMOT_0032085,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032086,Power of serratus anterior,Functions related to the force generated by the contraction of a serratus anterior.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032087,http://purl.obolibrary.org/obo/PROMOT_0032086,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032087,Power of shoulder muscle,Functions related to the force generated by the contraction of a shoulder muscle.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032087,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032088,Power of temporalis,Functions related to the force generated by the contraction of a temporalis.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032088,"","","","","","","","","","",http://id.who.int/icd/entity/1328675264,Eating,"",""
http://purl.obolibrary.org/obo/PROMOT_0032089,Power of thenar muscle,Functions related to the force generated by the contraction of a thenar muscle.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032073,http://purl.obolibrary.org/obo/PROMOT_0032089,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032090,Power of thigh musculature,Functions related to the force generated by the contraction of the thigh musculature.,owl:Class,http://id.who.int/icd/entity/1789365017,http://purl.obolibrary.org/obo/PROMOT_0032090,"","","","","","","","","","",http://id.who.int/icd/entity/2048203604,Mobility,"",""
http://purl.obolibrary.org/obo/PROMOT_0032091,Power of tibialis anterior,Functions related to the force generated by the contraction of a tibialis anterior.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032074,http://purl.obolibrary.org/obo/PROMOT_0032091,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032092,Power of tibialis posterior,Functions related to the force generated by the contraction of a tibialis posterior.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032074,http://purl.obolibrary.org/obo/PROMOT_0032092,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032093,Power of tongue muscle,Functions related to the force generated by the contraction of the tongue muscle.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032066,http://purl.obolibrary.org/obo/PROMOT_0032093,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032094,Power of trapezius,Functions related to the force generated by the contraction of a trapezius.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032087,http://purl.obolibrary.org/obo/PROMOT_0032094,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0032095,Power of triceps brachii,Functions related to the force generated by the contraction of a triceps brachii.,owl:Class,http://purl.obolibrary.org/obo/PROMOT_0032061,http://purl.obolibrary.org/obo/PROMOT_0032095,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0100001,Activity related procedure,A procedure that can measure an activity.,owl:Class,http://snomed.info/id/128927009,http://purl.obolibrary.org/obo/PROMOT_0100001,"","","","","","",http://purl.obolibrary.org/obo/PROMOT_0110001,Activity,"","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0100002,Body function related procedure,A procedure that can measure a body function.,owl:Class,http://snomed.info/id/128927009,http://purl.obolibrary.org/obo/PROMOT_0100002,"","","","",http://id.who.int/icd/entity/567313968,Body functions,"","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0100003,Phenotypically related procedure,A procedure that can assess a phenotype.,owl:Class,http://snomed.info/id/128927009,http://purl.obolibrary.org/obo/PROMOT_0100003,"","",http://purl.obolibrary.org/obo/HP_0000118,Phenotypic abnormality,"","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0110001,Activity,An activity is the execution of a task or action by an individual. Activity limitations are difficulties an individual may have in executing activities.,owl:Class,http://purl.obolibrary.org/obo/BFO_0000015,http://purl.obolibrary.org/obo/PROMOT_0110001,"","","","","","","","","","","","","",""
http://purl.obolibrary.org/obo/PROMOT_0120002,Participation,A participation is an involvement in a life situation. Participation restrictions are problems an individual may experience in involvement in life situations.,owl:Class,http://purl.obolibrary.org/obo/BFO_0000015,http://purl.obolibrary.org/obo/PROMOT_0120002,"","","","","","","","","","","","","",""
